,VIRT,RES,SHR,CPU%,% Run,File
46,2.208028,0.46768,81.664,2.6,98.00175029171528,yolo_1152-fp16.tflite_d1_m2_t1.log
47,2.208028,0.46768,81.664,1.0,98.04550758459743,yolo_1152-fp16.tflite_d1_m2_t1.log
48,2.208028,0.46768,81.664,2.3,98.14760793465578,yolo_1152-fp16.tflite_d1_m2_t1.log
49,2.208028,0.46768,81.664,2.3,98.2497082847141,yolo_1152-fp16.tflite_d1_m2_t1.log
50,2.208028,0.46768,81.664,2.3,98.35180863477247,yolo_1152-fp16.tflite_d1_m2_t1.log
51,2.208028,0.46768,81.664,1.7,98.42473745624271,yolo_1152-fp16.tflite_d1_m2_t1.log
52,2.208028,0.46768,81.664,2.0,98.512252042007,yolo_1152-fp16.tflite_d1_m2_t1.log
53,2.208028,0.46768,81.664,2.6,98.6289381563594,yolo_1152-fp16.tflite_d1_m2_t1.log
54,2.208028,0.46768,81.664,1.0,98.67269544924154,yolo_1152-fp16.tflite_d1_m2_t1.log
55,2.208028,0.46768,81.664,2.6,98.78938156359393,yolo_1152-fp16.tflite_d1_m2_t1.log
56,2.208028,0.46768,81.664,2.3,98.89148191365227,yolo_1152-fp16.tflite_d1_m2_t1.log
57,2.208028,0.46768,81.664,2.6,99.00816802800466,yolo_1152-fp16.tflite_d1_m2_t1.log
58,2.208028,0.46768,81.664,1.0,99.0519253208868,yolo_1152-fp16.tflite_d1_m2_t1.log
59,2.208028,0.46768,81.664,2.3,99.15402567094516,yolo_1152-fp16.tflite_d1_m2_t1.log
60,2.208028,0.46768,81.664,2.3,99.25612602100348,yolo_1152-fp16.tflite_d1_m2_t1.log
61,2.208028,0.46768,81.664,2.3,99.35822637106185,yolo_1152-fp16.tflite_d1_m2_t1.log
62,2.208028,0.46768,81.664,1.3,99.41656942823803,yolo_1152-fp16.tflite_d1_m2_t1.log
63,2.208028,0.46768,81.664,2.3,99.51866977829638,yolo_1152-fp16.tflite_d1_m2_t1.log
64,2.208028,0.46768,81.664,2.3,99.62077012835472,yolo_1152-fp16.tflite_d1_m2_t1.log
65,2.208028,0.46768,81.664,1.3,99.67911318553092,yolo_1152-fp16.tflite_d1_m2_t1.log
66,2.208028,0.46768,81.664,2.3,99.78121353558926,yolo_1152-fp16.tflite_d1_m2_t1.log
67,2.208028,0.46768,81.664,2.6,99.89789964994165,yolo_1152-fp16.tflite_d1_m2_t1.log
68,2.208028,0.46768,81.664,2.3,100.0,yolo_1152-fp16.tflite_d1_m2_t1.log
0,1.796004,0.06692,48.072,6.6,0.29398794649419374,yolo_1440-fp16.tflite_d1_m2_t1.log
1,1.834488,0.128184,79.056,99.7,4.718506541231809,yolo_1440-fp16.tflite_d1_m2_t1.log
2,1.842188,0.13312,79.404,100.0,9.157724533294136,yolo_1440-fp16.tflite_d1_m2_t1.log
3,1.842188,0.133724,79.596,100.0,13.596942525356459,yolo_1440-fp16.tflite_d1_m2_t1.log
4,1.842188,0.133768,79.596,100.3,18.050859914743494,yolo_1440-fp16.tflite_d1_m2_t1.log
5,1.842188,0.133776,79.596,99.7,22.475378509481107,yolo_1440-fp16.tflite_d1_m2_t1.log
6,1.842188,0.13422,79.596,100.3,26.929295898868144,yolo_1440-fp16.tflite_d1_m2_t1.log
7,1.834132,0.134608,79.596,99.7,31.353814493605757,yolo_1440-fp16.tflite_d1_m2_t1.log
8,1.834132,0.134796,79.596,100.0,35.79303248566809,yolo_1440-fp16.tflite_d1_m2_t1.log
9,1.83796,0.139192,79.704,100.0,40.23225047773041,yolo_1440-fp16.tflite_d1_m2_t1.log
10,1.83796,0.139832,79.704,100.0,44.67146846979274,yolo_1440-fp16.tflite_d1_m2_t1.log
11,1.83796,0.13986,79.704,100.3,49.12538585917978,yolo_1440-fp16.tflite_d1_m2_t1.log
12,1.846016,0.13986,79.704,100.0,53.5646038512421,yolo_1440-fp16.tflite_d1_m2_t1.log
13,1.846016,0.13986,79.704,99.7,57.98912244597971,yolo_1440-fp16.tflite_d1_m2_t1.log
14,1.851336,0.145868,80.516,100.0,62.42834043804204,yolo_1440-fp16.tflite_d1_m2_t1.log
15,1.851336,0.145184,79.704,100.0,66.86755843010437,yolo_1440-fp16.tflite_d1_m2_t1.log
16,1.851336,0.145252,79.764,100.0,71.30677642216668,yolo_1440-fp16.tflite_d1_m2_t1.log
17,1.851336,0.145252,79.764,100.0,75.74599441422902,yolo_1440-fp16.tflite_d1_m2_t1.log
18,1.851336,0.145316,79.764,100.0,80.18521240629134,yolo_1440-fp16.tflite_d1_m2_t1.log
19,1.851336,0.145316,79.764,99.7,84.60973100102896,yolo_1440-fp16.tflite_d1_m2_t1.log
20,1.845904,0.13984,79.812,100.3,89.06364839041599,yolo_1440-fp16.tflite_d1_m2_t1.log
21,1.845904,0.13988,79.812,100.0,93.50286638247832,yolo_1440-fp16.tflite_d1_m2_t1.log
22,2.212656,0.45802,80.676,70.9,96.64853740996618,yolo_1440-fp16.tflite_d1_m2_t1.log
23,2.239868,0.484984,80.676,2.6,96.76613258856386,yolo_1440-fp16.tflite_d1_m2_t1.log
24,2.239868,0.484984,80.676,1.7,96.83962957518742,yolo_1440-fp16.tflite_d1_m2_t1.log
25,2.239868,0.484984,80.676,1.7,96.91312656181097,yolo_1440-fp16.tflite_d1_m2_t1.log
26,2.239868,0.484984,80.676,1.7,96.98662354843451,yolo_1440-fp16.tflite_d1_m2_t1.log
27,2.239868,0.485224,80.676,3.3,97.1336175216816,yolo_1440-fp16.tflite_d1_m2_t1.log
28,2.239868,0.485224,80.676,1.3,97.19241511098046,yolo_1440-fp16.tflite_d1_m2_t1.log
29,2.239868,0.485224,80.676,1.7,97.265912097604,yolo_1440-fp16.tflite_d1_m2_t1.log
30,2.239868,0.485224,80.676,1.7,97.33940908422754,yolo_1440-fp16.tflite_d1_m2_t1.log
31,2.239868,0.485224,80.676,1.3,97.39820667352639,yolo_1440-fp16.tflite_d1_m2_t1.log
32,2.239868,0.485224,80.676,1.7,97.47170366014993,yolo_1440-fp16.tflite_d1_m2_t1.log
33,2.239868,0.485224,80.676,3.3,97.61869763339702,yolo_1440-fp16.tflite_d1_m2_t1.log
34,2.239868,0.485224,80.676,1.3,97.67749522269588,yolo_1440-fp16.tflite_d1_m2_t1.log
35,2.239868,0.485224,80.676,1.7,97.75099220931942,yolo_1440-fp16.tflite_d1_m2_t1.log
36,2.239868,0.485224,80.676,1.7,97.82448919594296,yolo_1440-fp16.tflite_d1_m2_t1.log
37,2.239868,0.485224,80.676,1.7,97.89798618256651,yolo_1440-fp16.tflite_d1_m2_t1.log
38,2.239868,0.485224,80.676,1.3,97.95678377186535,yolo_1440-fp16.tflite_d1_m2_t1.log
39,2.239868,0.485224,80.676,3.3,98.10377774511244,yolo_1440-fp16.tflite_d1_m2_t1.log
40,2.239868,0.485224,80.676,1.7,98.177274731736,yolo_1440-fp16.tflite_d1_m2_t1.log
41,2.239868,0.485224,80.676,1.3,98.23607232103483,yolo_1440-fp16.tflite_d1_m2_t1.log
42,2.239868,0.485224,80.676,1.7,98.30956930765838,yolo_1440-fp16.tflite_d1_m2_t1.log
43,2.239868,0.485224,80.676,1.7,98.38306629428195,yolo_1440-fp16.tflite_d1_m2_t1.log
44,2.239868,0.485224,80.676,1.7,98.45656328090548,yolo_1440-fp16.tflite_d1_m2_t1.log
45,2.239868,0.485224,80.676,3.0,98.58885785682786,yolo_1440-fp16.tflite_d1_m2_t1.log
46,2.239868,0.485224,80.676,1.7,98.66235484345142,yolo_1440-fp16.tflite_d1_m2_t1.log
47,2.239868,0.485224,80.676,1.7,98.73585183007498,yolo_1440-fp16.tflite_d1_m2_t1.log
48,2.239868,0.485224,80.676,1.3,98.7946494193738,yolo_1440-fp16.tflite_d1_m2_t1.log
49,2.239868,0.485224,80.676,1.7,98.86814640599736,yolo_1440-fp16.tflite_d1_m2_t1.log
50,2.239868,0.485224,80.676,1.7,98.9416433926209,yolo_1440-fp16.tflite_d1_m2_t1.log
51,2.239868,0.485224,80.676,3.0,99.0739379685433,yolo_1440-fp16.tflite_d1_m2_t1.log
52,2.239868,0.485224,80.676,1.7,99.14743495516683,yolo_1440-fp16.tflite_d1_m2_t1.log
53,2.239868,0.485224,80.676,1.3,99.20623254446566,yolo_1440-fp16.tflite_d1_m2_t1.log
54,2.239868,0.485224,80.676,1.7,99.27972953108923,yolo_1440-fp16.tflite_d1_m2_t1.log
55,2.239868,0.485224,80.676,1.7,99.35322651771278,yolo_1440-fp16.tflite_d1_m2_t1.log
56,2.239868,0.485224,80.676,1.7,99.42672350433632,yolo_1440-fp16.tflite_d1_m2_t1.log
57,2.239868,0.485224,80.676,1.7,99.50022049095986,yolo_1440-fp16.tflite_d1_m2_t1.log
58,2.239868,0.485224,80.676,3.0,99.63251506688225,yolo_1440-fp16.tflite_d1_m2_t1.log
59,2.239868,0.485224,80.676,1.7,99.7060120535058,yolo_1440-fp16.tflite_d1_m2_t1.log
60,2.239868,0.485224,80.676,1.7,99.77950904012934,yolo_1440-fp16.tflite_d1_m2_t1.log
61,2.239868,0.485224,80.676,1.3,99.8383066294282,yolo_1440-fp16.tflite_d1_m2_t1.log
62,2.239868,0.485224,80.676,1.7,99.91180361605174,yolo_1440-fp16.tflite_d1_m2_t1.log
63,2.239868,0.485224,80.676,2.0,100.0,yolo_1440-fp16.tflite_d1_m2_t1.log
0,1.797516,0.069836,49.864,6.9,0.30421555845284654,yolo_2080-fp16.tflite_d1_m2_t1.log
1,1.835724,0.129816,79.564,100.0,4.679125018108069,yolo_2080-fp16.tflite_d1_m2_t1.log
2,1.843456,0.134824,79.976,100.0,9.054034477763292,yolo_2080-fp16.tflite_d1_m2_t1.log
3,1.843456,0.135416,80.168,100.0,13.428943937418513,yolo_2080-fp16.tflite_d1_m2_t1.log
4,1.843456,0.13546,80.168,100.0,17.803853397073734,yolo_2080-fp16.tflite_d1_m2_t1.log
5,1.843456,0.13546,80.168,100.0,22.17876285672896,yolo_2080-fp16.tflite_d1_m2_t1.log
6,1.843456,0.1359,80.168,100.0,26.55367231638418,yolo_2080-fp16.tflite_d1_m2_t1.log
7,1.8354,0.136292,80.168,100.3,30.943068231203824,yolo_2080-fp16.tflite_d1_m2_t1.log
8,1.8354,0.13648,80.168,99.7,35.30349123569463,yolo_2080-fp16.tflite_d1_m2_t1.log
9,1.847288,0.140868,80.276,100.3,39.69288715051427,yolo_2080-fp16.tflite_d1_m2_t1.log
10,1.839232,0.141428,80.276,99.7,44.05331015500507,yolo_2080-fp16.tflite_d1_m2_t1.log
11,1.839232,0.141536,80.276,100.0,48.42821961466029,yolo_2080-fp16.tflite_d1_m2_t1.log
12,1.847288,0.141536,80.276,100.0,52.803129074315514,yolo_2080-fp16.tflite_d1_m2_t1.log
13,1.85036,0.141536,80.276,100.0,57.178038533970735,yolo_2080-fp16.tflite_d1_m2_t1.log
14,1.85324,0.147452,81.012,100.0,61.55294799362596,yolo_2080-fp16.tflite_d1_m2_t1.log
15,1.85324,0.147384,80.336,100.0,65.92785745328118,yolo_2080-fp16.tflite_d1_m2_t1.log
16,1.85324,0.147416,80.336,100.0,70.3027669129364,yolo_2080-fp16.tflite_d1_m2_t1.log
17,1.85324,0.147416,80.336,100.3,74.69216282775605,yolo_2080-fp16.tflite_d1_m2_t1.log
18,1.85324,0.147516,80.336,99.7,79.05258583224685,yolo_2080-fp16.tflite_d1_m2_t1.log
19,1.857652,0.151104,81.072,100.0,83.42749529190208,yolo_2080-fp16.tflite_d1_m2_t1.log
20,1.851212,0.14542,80.384,100.0,87.80240475155729,yolo_2080-fp16.tflite_d1_m2_t1.log
21,2.193068,0.205704,81.052,100.0,92.17731421121252,yolo_2080-fp16.tflite_d1_m2_t1.log
22,2.283872,0.49002,81.304,58.3,94.72693032015066,yolo_2080-fp16.tflite_d1_m2_t1.log
23,2.290112,0.496256,81.304,6.0,94.98768651311022,yolo_2080-fp16.tflite_d1_m2_t1.log
24,2.290112,0.496256,81.304,5.0,95.20498334057656,yolo_2080-fp16.tflite_d1_m2_t1.log
25,2.290112,0.496256,81.304,5.0,95.42228016804289,yolo_2080-fp16.tflite_d1_m2_t1.log
26,2.290112,0.496256,81.304,5.0,95.63957699550919,yolo_2080-fp16.tflite_d1_m2_t1.log
27,2.290112,0.496256,81.304,5.0,95.85687382297552,yolo_2080-fp16.tflite_d1_m2_t1.log
28,2.340816,0.507072,81.304,0.7,95.88584673330436,yolo_2080-fp16.tflite_d1_m2_t1.log
29,2.290112,0.496256,81.304,4.3,96.07417065044183,yolo_2080-fp16.tflite_d1_m2_t1.log
30,2.290112,0.496256,81.304,5.0,96.29146747790816,yolo_2080-fp16.tflite_d1_m2_t1.log
31,2.290112,0.496256,81.304,5.0,96.50876430537448,yolo_2080-fp16.tflite_d1_m2_t1.log
32,2.290112,0.496256,81.304,5.0,96.72606113284078,yolo_2080-fp16.tflite_d1_m2_t1.log
33,2.290112,0.496256,81.304,5.0,96.94335796030711,yolo_2080-fp16.tflite_d1_m2_t1.log
34,2.290112,0.496256,81.304,5.0,97.16065478777341,yolo_2080-fp16.tflite_d1_m2_t1.log
35,2.290112,0.496256,81.304,5.0,97.37795161523974,yolo_2080-fp16.tflite_d1_m2_t1.log
36,2.290112,0.496256,81.304,5.0,97.59524844270608,yolo_2080-fp16.tflite_d1_m2_t1.log
37,2.290112,0.496256,81.304,5.0,97.81254527017238,yolo_2080-fp16.tflite_d1_m2_t1.log
38,2.290112,0.496256,81.304,5.0,98.0298420976387,yolo_2080-fp16.tflite_d1_m2_t1.log
39,2.290112,0.496256,81.304,5.0,98.24713892510502,yolo_2080-fp16.tflite_d1_m2_t1.log
40,2.340816,0.526612,81.304,2.0,98.33405765609155,yolo_2080-fp16.tflite_d1_m2_t1.log
41,2.290112,0.496256,81.304,3.0,98.46443575257135,yolo_2080-fp16.tflite_d1_m2_t1.log
42,2.290112,0.496256,81.304,5.0,98.68173258003768,yolo_2080-fp16.tflite_d1_m2_t1.log
43,2.290112,0.496256,81.304,5.0,98.89902940750397,yolo_2080-fp16.tflite_d1_m2_t1.log
44,2.290112,0.496256,81.304,5.3,99.13081269013473,yolo_2080-fp16.tflite_d1_m2_t1.log
45,2.290112,0.496256,81.304,5.0,99.34810951760103,yolo_2080-fp16.tflite_d1_m2_t1.log
46,2.290112,0.496256,81.304,5.0,99.56540634506736,yolo_2080-fp16.tflite_d1_m2_t1.log
47,2.290112,0.496256,81.304,5.0,99.78270317253367,yolo_2080-fp16.tflite_d1_m2_t1.log
48,2.290112,0.496256,81.304,5.0,100.0,yolo_2080-fp16.tflite_d1_m2_t1.log
0,1.798888,0.071552,50.492,6.9,0.30338052585957814,yolo_3360-fp16.tflite_d1_m2_t1.log
1,1.83962,0.133828,80.268,100.3,4.680728113262064,yolo_3360-fp16.tflite_d1_m2_t1.log
2,1.847352,0.138784,80.616,99.7,9.029182317249349,yolo_3360-fp16.tflite_d1_m2_t1.log
3,1.847352,0.139372,80.808,100.0,13.392083212944236,yolo_3360-fp16.tflite_d1_m2_t1.log
4,1.847352,0.13942,80.808,100.0,17.75498410863912,yolo_3360-fp16.tflite_d1_m2_t1.log
5,1.847352,0.139428,80.808,99.7,22.103438312626412,yolo_3360-fp16.tflite_d1_m2_t1.log
6,1.847352,0.139872,80.808,100.3,26.48078590002889,yolo_3360-fp16.tflite_d1_m2_t1.log
7,1.839296,0.140256,80.808,100.0,30.84368679572378,yolo_3360-fp16.tflite_d1_m2_t1.log
8,1.839296,0.140444,80.808,100.0,35.20658769141867,yolo_3360-fp16.tflite_d1_m2_t1.log
9,1.851348,0.144996,80.916,100.0,39.569488587113554,yolo_3360-fp16.tflite_d1_m2_t1.log
10,1.843292,0.145424,80.916,100.0,43.93238948280844,yolo_3360-fp16.tflite_d1_m2_t1.log
11,1.843292,0.145664,80.916,99.7,48.28084368679573,yolo_3360-fp16.tflite_d1_m2_t1.log
12,1.851348,0.145664,80.916,100.3,52.65819127419822,yolo_3360-fp16.tflite_d1_m2_t1.log
13,1.851348,0.145664,80.916,99.7,57.006645478185504,yolo_3360-fp16.tflite_d1_m2_t1.log
14,1.85906,0.15152,81.728,100.3,61.38399306558798,yolo_3360-fp16.tflite_d1_m2_t1.log
15,1.85906,0.150884,80.976,99.7,65.73244726957526,yolo_3360-fp16.tflite_d1_m2_t1.log
16,1.85906,0.150892,80.976,100.0,70.09534816527015,yolo_3360-fp16.tflite_d1_m2_t1.log
17,1.85906,0.150892,80.976,100.3,74.47269575267264,yolo_3360-fp16.tflite_d1_m2_t1.log
18,1.85906,0.151076,80.976,99.7,78.82114995665994,yolo_3360-fp16.tflite_d1_m2_t1.log
19,1.862504,0.153676,81.788,100.0,83.1840508523548,yolo_3360-fp16.tflite_d1_m2_t1.log
20,1.855004,0.146948,80.976,100.3,87.5613984397573,yolo_3360-fp16.tflite_d1_m2_t1.log
21,2.2885,0.222508,81.6,99.7,91.90985264374459,yolo_3360-fp16.tflite_d1_m2_t1.log
22,2.489804,0.567348,76.092,88.7,95.78156602138111,yolo_3360-fp16.tflite_d1_m2_t1.log
23,2.506084,0.577992,70.46,13.9,96.38832707310026,yolo_3360-fp16.tflite_d1_m2_t1.log
24,2.506084,0.577992,70.46,11.6,96.89396128286621,yolo_3360-fp16.tflite_d1_m2_t1.log
25,2.506084,0.577992,70.46,11.6,97.3995954926322,yolo_3360-fp16.tflite_d1_m2_t1.log
26,2.506084,0.577992,70.46,11.9,97.91967639410575,yolo_3360-fp16.tflite_d1_m2_t1.log
27,2.506084,0.577992,70.46,11.6,98.42531060387171,yolo_3360-fp16.tflite_d1_m2_t1.log
28,2.506084,0.577992,70.46,11.6,98.9309448136377,yolo_3360-fp16.tflite_d1_m2_t1.log
29,2.506084,0.577992,70.46,11.6,99.43657902340364,yolo_3360-fp16.tflite_d1_m2_t1.log
30,2.506084,0.577992,70.46,11.6,99.94221323316962,yolo_3360-fp16.tflite_d1_m2_t1.log
31,2.506084,0.384092,70.52,1.3,100.0,yolo_3360-fp16.tflite_d1_m2_t1.log
